Date,ShopName,Prefecture,longitude,latitude,Open,genres
2018-12-01,ミスタードーナツ 帯広稲田ショップ,北海道,143.20037899311265,42.89081146623026,0, #ドーナツ
2018-12-01,ミスタードーナツ 針中野ショップ,大阪府,136.90661977108317,35.161668467345855,0, #ドーナツ
2018-11-23,ミスタードーナツ アピタ戸塚ショップ,神奈川県,139.5372695011809,35.399047718608834,0, #ドーナツ
2018-11-18,ジュノエスクベーグルショップ 阪急うめだ店,大阪府,135.4968191152726,34.70345480318657,0, #ドーナツ
2018-11-12,BAGEL&BAGEL阪急三番街店,大阪府,135.4972469406977,34.70500269057558,0, #ドーナツ
2018-11-11,ミスタードーナツ 柏崎ショップ,新潟県,138.55612127843483,37.36096506670744,0, #ドーナツ
2018-10-31,ミスタードーナツ アピタ飛騨高山ショップ,岐阜県,137.22196149423004,36.20411569173891,0, #ドーナツ
2018-10-28,ミスタードーナツ オークワ美濃ショップ,岐阜県,136.90270607906518,35.53096944848561,0, #ドーナツ
2018-10-26,ミスタードーナツ 筑紫野原田ショップ,福岡県,130.54047828446895,33.4493192184859,0, #ドーナツ
2018-10-24,ミスタードーナツ 浜松鍛冶町ショップ,静岡県,137.73041027829942,34.70618097768769,0, #ドーナツ
2018-10-23,FRUTICOフルティコ田神店,岐阜県,136.77340842141194,35.41164873568386,0, #ドーナツ
2018-10-14,ミスタードーナツ 青物横丁ショップ,東京都,139.7426864783224,35.61025842857639,0, #ドーナツ
2018-10-04,御菓子司 川岡,北海道,142.34424689301136,44.484732193325556,0, #ドーナツ
2018-10-04,クリスピー・クリーム・ドーナツ アミュプラザ鹿児島店,鹿児島県,130.54139013783345,31.58391444746738,0, #ドーナツ
2018-09-24,ミスタードーナツ鶴見西口ショップ,神奈川県,139.67472487840791,35.508900867364694,0, #ドーナツ
2018-09-19,ミスタードーナツ 天理ショップ,奈良県,135.83141627844836,34.599788067731346,0, #ドーナツ
2018-09-13,フロレスタ 広島八丁堀店,広島県,132.46259321403167,34.39243006772423,0, #ドーナツ
2018-09-02,ミスタードーナツ 小田部ショップ,福岡県,130.32761981382706,33.56795853790522,0, #ドーナツ
2018-09-02,ミスタードーナツ エコール・いずみショップ,大阪府,135.45409100849494,34.45987716775102,0, #ドーナツ
2018-09-01,ミスタードーナツ アピタ小牧ショップ,愛知県,136.91052917982964,35.289723259047165,0, #ドーナツ
2018-09-01,ミスタードーナツ イオン八街ショップ,千葉県,140.31125628044774,35.680629201112616,0, #ドーナツ
2018-09-01,ミスタードーナツ 札幌新発寒ショップ,北海道,-1,-1,0, #ドーナツ
2018-08-23,クリスピー・クリーム・ドーナツ アミュプラザおおいた店,大分県,131.60382247980704,33.233359867977214,0, #ドーナツ
2018-08-23,クリスピー・クリーム・ドーナツ ダイバーシティ東京プラザ店,東京都,35.623344,139.777111,0, #ドーナツ
2018-08-23,クリスピー・クリーム・ドーナツ JR川崎駅構内店,神奈川県,139.6963965032739,35.53120677179148,0, #ドーナツ
2018-08-22,ミスタードーナツ 氷上ショップ,兵庫県,135.04367801127495,35.150766135231336,0, #ドーナツ
2018-08-16,ミスタードーナツ 大井川ショップ,静岡県,138.27338117827918,34.810003772101105,0, #ドーナツ
2018-08-14,ミスタードーナツ 福井鯖江ショップ,福井県,136.1752307284775,35.95205231026281,0, #ドーナツ
2018-08-14,ミスタードーナツ イオンタウン周南ショップ,山口県,131.757196101027,34.06817348542154,0, #ドーナツ
2018-08-14,ミスタードーナツ 鳥取駅前ショップ,鳥取県,134.22662780651797,35.49485433465823,0, #ドーナツ
2018-08-07,クリスピー・クリーム・ドーナツイオンモール大日店,大阪府,135.5792656211568,34.74870378824897,0, #ドーナツ
2018-08-03,ミスタードーナツ 麻生ショップ,北海道,141.3383358929601,43.10762968262602,0, #ドーナツ
2018-08-02,ミスタードーナツ 練馬ショップ,東京都,139.65417036968302,35.73715263460704,0, #ドーナツ
2018-07-29,ミスタードーナツ 合志ショップ,熊本県,130.7801201769707,32.868682686705874,0, #ドーナツ
2018-07-27,はらドーナッツ 長野店,長野県,138.18825969907726,36.64381621044225,0, #ドーナツ
2018-07-27,ミスタードーナツ 三ツ境ライフショップ,神奈川県,139.50098427985162,35.467933249344085,0, #ドーナツ
2018-07-22,ミスタードーナツ 南松山ショップ,愛媛県,132.76541837698915,33.82141403740053,0, #ドーナツ
2018-07-22,ミスタードーナツ イオン東雲ショップ,東京都,139.80016217985536,35.64912423943601,0, #ドーナツ
2018-07-11,はらドーナッツ新百合ヶ丘店,神奈川県,-1,-1,0, #ドーナツ
2018-06-24,ミスタードーナツ 加賀作見ショップ,石川県,136.35653357032493,36.31877462933337,0, #ドーナツ
2018-06-17,ミスタードーナツ 宮原駅前ショップ,埼玉県,-1,-1,0, #ドーナツ
2018-06-11,ミスタードーナツ JR別府ショップ,大分県,131.49981981603446,33.27970451904435,0, #ドーナツ
2018-06-09,ミスタードーナツ ゆめタウン廿日市ショップ,広島県,132.33331877982886,34.346190209724476,0, #ドーナツ
2018-05-26,ミスタードーナツ ベイシア東金ショップ,千葉県,140.38163682766893,35.57975298021811,0, #ドーナツ
2018-05-19,ミスタードーナツ佐鳴台ショップ,静岡県,137.70010211298165,34.70030198043465,0, #ドーナツ
2018-05-17,ミスタードーナツ 豊橋駅前ショップ,愛知県,137.38641682765112,34.76437488041819,0, #ドーナツ
2018-05-14,ミスタードーナツ志摩鵜方ショップ,三重県,136.80959931565073,34.32651598053217,0, #ドーナツ
2018-05-13,ミスタードーナツ 札幌北41条ショップ,北海道,141.3557873114004,43.11134608809124,0, #ドーナツ
2018-05-11,ミスタードーナツ 向ヶ丘遊園ショップ,神奈川県,139.56472960951476,35.61669596613349,0, #ドーナツ
2018-05-05,ミスタードーナツ倉吉ショップ,鳥取県,133.84588610566388,35.450446980248756,0, #ドーナツ
2018-05-03,ミスタードーナツ青森駅ビルラビナショップ,青森県,140.7333849277921,40.82734337931958,0, #ドーナツ
2018-04-17,クリスピー・クリーム・ドーナツサカエチカ店,愛知県,136.9064447625962,35.16919576189279,0, #ドーナツ
2018-04-15,ミスタードーナツ 秩父ショップ,埼玉県,139.08482671286933,35.98916928012374,0, #ドーナツ
2018-04-15,ミスタードーナツ 日野ショップ,東京都,139.3943579128625,35.67928668019482,0, #ドーナツ
2018-04-13,ミスタードーナツ イオン相模原ショップ,神奈川県,139.41459281567745,35.553663480224124,0, #ドーナツ
2018-04-06,ミスタードーナツ アピタ木曽川ショップ,愛知県,136.7884146156728,35.344744180274155,0, #ドーナツ
2018-04-03,ミスタードーナツ アピタ千代田橋ショップ,愛知県,136.96868972753975,35.186800880312596,0, #ドーナツ
2018-03-30,ミスタードーナツ イオンモール和歌山ショップ,和歌山県,135.1484528534474,34.275709767344374,0, #ドーナツ
2018-03-25,ミスタードーナツ 常盤平ショップ,千葉県,139.95084861264323,35.802957280166154,0, #ドーナツ
2018-03-23,ミスタードーナツ サンパーク辰口ショップ,石川県,-1,-1,0, #ドーナツ
2018-03-17,クリスピー・クリーム・ドーナツ ルミネ大宮 LUMINE 1店,埼玉県,139.62162661566572,35.90611768014232,0, #ドーナツ
2018-03-13,ミスタードーナツ 武蔵小杉東急スクエアショップ,神奈川県,139.6573896154124,35.57568104336045,0, #ドーナツ
2018-03-10,ミスタードーナツ 栄ショップ,愛知県,136.9045912769538,35.16782038041351,0, #ドーナツ
2018-03-09,ミスタードーナツ 秦野駅前ショップ,神奈川県,139.22542319170574,35.37022695466913,0, #ドーナツ
2018-03-09,ミスタードーナツ 湯本南ショップ,福島県,140.85688456828404,36.98654642651281,0, #ドーナツ
2018-03-06,クリスピー・クリーム・ドーナツ マークイズ静岡店,静岡県,138.408185915151,34.98375097130418,0, #ドーナツ
2018-03-06,クリスピー・クリーム・ドーナツ アスティ静岡,静岡県,138.38801236180825,34.97118525013118,0, #ドーナツ
2018-03-05,ミスタードーナツ 水沢アテルイショップ,岩手県,141.1549934772421,39.147775779633,0, #ドーナツ
2018-02-28,ミスタードーナツ 折尾駅前ショップ,福岡県,130.7105171156195,33.863243135112846,0, #ドーナツ
2018-02-28,ミスタードーナツ 前橋荒牧ショップ,群馬県,139.02250162388387,36.42433745082103,0, #ドーナツ
2018-02-25,ミスタードーナツ 所沢駅西口ショップ,埼玉県,139.47238282923504,35.786347086669146,0, #ドーナツ
2018-02-12,ミスタードーナツ 福山駅ショップ,広島県,133.35942751547452,34.48906810203038,0, #ドーナツ
2018-02-12,ミスタードーナツ 小田急相模原ショップ,神奈川県,139.42027271549478,35.514626546697826,0, #ドーナツ
2018-02-12,フロレスタ小田急マルシェ多摩センター店,東京都,139.42175071549687,35.62482824067013,0, #ドーナツ
2018-02-11,ミスタードーナツ大通公園ショップ,北海道,141.35165831566135,43.061309898519205,0, #ドーナツ
2018-02-10,ミスタードーナツ 港南台バーズショップ,神奈川県,139.57529721549187,35.37493245431608,0, #ドーナツ
2018-02-07,ミスタードーナツ 高円寺ショップ,東京都,139.6471978154985,35.70564443623969,0, #ドーナツ
2018-02-03,ミスタードーナツ 津田沼ショップ,千葉県,140.0203519154982,35.6900547370949,0, #ドーナツ
2018-02-03,ミスタードーナツ 桑名ショップ,三重県,136.68279141548592,35.067464670993814,0, #ドーナツ
2018-01-31,ミスタードーナツ 桐生相生ショップ,群馬県,139.28768831551284,36.415757196944476,0, #ドーナツ
2018-01-28,ミスタードーナツ ウエストコート姪浜ショップ,福岡県,130.32051451546587,33.58186754981763,0, #ドーナツ
2018-01-26,ミスタードーナツ 二俣川ショップ,神奈川県,139.53122841550197,35.46092574962959,0, #ドーナツ
2018-01-24,BAGEL & BAGELルミネ荻窪店,東京都,139.61861075678266,35.70464163629454,0, #ドーナツ
2018-01-20,クリスピー・クリーム・ドーナツ シャポー市川店,千葉県,139.90606591550733,35.72885223496584,0, #ドーナツ
2018-01-16,ミスタードーナツ 福岡中洲ショップ,福岡県,130.4050778148913,33.59346994921275,0, #ドーナツ
2018-01-07,ミスタードーナツ イオンタウンユーカリが丘ショップ,千葉県,140.14830401550722,35.72645953509714,0, #ドーナツ
2018-01-07,ミスタードーナツ ダイエー宝塚中山ショップ,兵庫県,135.36727591272196,34.81702018448672,0, #ドーナツ
2018-01-07,ミスタードーナツ 名張夏見橋ショップ,三重県,136.10388781548548,34.62060389501091,0, #ドーナツ
2017-12-31,クリスピー・クリーム・ドーナツ　モレラ岐阜店,岐阜県,136.67145801550183,35.455436249929,0, #ドーナツ
2017-12-31,クリスピー・クリーム・ドーナツ テラスモール湘南店,神奈川県,139.4440655154996,35.33787765633263,0, #ドーナツ
2017-12-30,ミスタードーナツ下館ショップ,茨城県,139.98454061551877,36.3018032032943,0, #ドーナツ
2017-12-27,ミスタードーナツ 淀屋橋ショップ,大阪府,135.50016811539888,34.691895091196976,0, #ドーナツ
2017-12-25,フロレスタ 会津若松店,福島県,139.94866051554342,37.500685035653966,0, #ドーナツ
2017-12-20,ミスタードーナツ 西友水口ショップ,滋賀県,136.1654517154922,34.96511067651814,0, #ドーナツ
2017-12-10,ミスタードーナツ 江坂南ショップ,大阪府,135.49606481548824,34.75776358766711,0, #ドーナツ
2017-12-04,ミスタードーナツ 大宮ショップ,埼玉県,139.62618761551084,35.907504425136054,0, #ドーナツ
2017-12-03,ミスタードーナツ バロー恵那ショップ,岐阜県,137.41030882730027,35.45198525011727,0, #ドーナツ
2017-12-02,フロレスタ倉敷店,岡山県,133.7538795798761,34.58108328056114,0, #ドーナツ
2017-11-20,ミスタードーナツ バロー各務原中央ショップ,岐阜県,136.86067037984134,35.40986885251017,0, #ドーナツ
2017-11-14,ミスタードーナツ 赤穂ショップ,兵庫県,134.39887507993762,34.75602138051619,0, #ドーナツ
2017-11-08,ミスタードーナツ エスタ和田山ショップ,兵庫県,134.86145277995107,35.32952018037431,0, #ドーナツ
2017-11-02,ミスタードーナツ 博多1番街ショップ,福岡県,130.4190727799108,33.590610380828394,0, #ドーナツ
2017-10-29,ミスタードーナツ 柴田ショップ,愛知県,136.9085196799452,35.07556198043618,0, #ドーナツ
2017-10-22,ミスタードーナツ ダイエー武蔵村山ショップ,東京都,139.3766400799607,35.73586768027862,0, #ドーナツ
2017-10-21,ミスタードーナツ バロー多治見南ショップ,岐阜県,137.1308161799509,35.3153652803778,0, #ドーナツ
2017-10-20,ミスタードーナツ御器所ショップ,愛知県,136.93213397994688,35.14936528041809,0, #ドーナツ
2017-10-13,ミスタードーナツ とりせん栃木ショップ,栃木県,139.71683411536875,36.38675849856233,0, #ドーナツ
2017-09-30,ミスタードーナツ JR山科駅前ショップ,京都府,135.817381277256,34.992272380456974,0, #ドーナツ
2017-09-30,ミスタードーナツ 関目ショップ,大阪府,135.54411017993664,34.71507658052663,0, #ドーナツ
2017-09-18,ミスタードーナツ 練馬春日町ショップ,東京都,139.6461812799612,35.75595358027403,0, #ドーナツ
2017-09-15,ミスタードーナツ 田無駅前ショップ,東京都,139.53740607996048,35.72747068028055,0, #ドーナツ
2017-09-15,ミスタードーナツ 大泉学園ショップ,東京都,139.58436767996105,35.75049318027521,0, #ドーナツ
2017-09-10,ミスタードーナツ東武浅草ショップ,東京都,139.79538827996015,35.711868580284126,0, #ドーナツ
2017-09-10,ドーナッツプラント用賀店,東京都,139.63172347995814,35.626430080304054,0, #ドーナツ
2017-09-02,macanon マカノン,東京都,139.70651421496032,35.66914743824251,0, #ドーナツ
2017-08-30,ミスタードーナツ 羽咋ショップ,石川県,136.7949936156143,36.89444697992919,0, #ドーナツ
2017-08-19,ミスタードーナツ アピタ中津川ショップ,岐阜県,137.50561681536354,35.498158047597734,0, #ドーナツ
2017-08-17,ミスタードーナツ 岡谷ショップ,長野県,138.05067631537622,36.065286416420385,0, #ドーナツ
2017-08-14,ミスタードーナツ 富岡ショップ,群馬県,138.8883545153804,36.264571505365645,0, #ドーナツ
2017-08-14,ミスタードーナツ イオン一関ショップ,岩手県,141.11131501544156,38.936642652234795,0, #ドーナツ
2017-08-04,ミスタードーナツ古川駅前ショップ,宮城県,140.96263861543295,38.572303073645855,0, #ドーナツ
2017-07-22,ドーナッツプラント ルミネエスト新宿店,東京都,139.59264101536206,35.41591155208412,0, #ドーナツ
2017-07-20,ミスタードーナツ センター北駅前ショップ,神奈川県,139.57604091536484,35.55379804455749,0, #ドーナツ
2017-07-18,ミスタードーナツ 成田駅前ショップ  ,千葉県,140.31272741536978,35.77822183225375,0, #ドーナツ
2017-07-14,ミスタードーナツ コクーン新都心ショップ,埼玉県,139.6339013153724,35.89487912583224,0, #ドーナツ
2017-07-09,クリスピー・クリーム・ドーナツ東急プラザ蒲田店,東京都,139.71312741536522,35.56208004410449,0, #ドーナツ
2017-07-08,ミスタードーナツ 能代ショップ,秋田県,140.05111801554108,40.18305337774168,0, #ドーナツ
2017-07-05,ミスタードーナツ 白岡駅前ショップ,埼玉県,139.66437631544895,36.01737501907028,0, #ドーナツ
2017-07-04,ミスタードーナツ 仙台中央通りショップ,宮城県,140.87444381573917,38.26150607967381,0, #ドーナツ
2017-07-03,ミスタードーナツ 潟上ショップ,秋田県,140.08152278007393,39.90352397952867,0, #ドーナツ
2017-06-17,ミスタードーナツ アピタ豊田元町ショップ,愛知県,137.1289606799676,35.06229798043949,0, #ドーナツ
2017-06-14,ミスタードーナツ 三条ショップ,新潟県,138.95802011559317,37.63033017978593,0, #ドーナツ
2017-06-13,ミスタードーナツ味生ショップ,愛媛県,132.72701127977638,33.838484736506075,0, #ドーナツ
2017-06-03,ミスタードーナツ イオン益田ショップ,島根県,131.84065651537992,34.683376191653316,0, #ドーナツ
2017-06-02,ミスタードーナツ 熱田六番南ショップ,愛知県,136.8846829155458,35.118985280329326,0, #ドーナツ
2017-05-29,カムデンズ ブルー スター ドーナツ代官山,東京都,139.7027386157401,35.65016048020148,0, #ドーナツ
2017-05-29,カムデンズ ブルー スター ドーナツ 新宿,東京都,139.69711131574073,35.68920718019251,0, #ドーナツ
2017-05-29,カムデンズ ブルー スター ドーナツ 横浜,神奈川県,139.63980991573587,35.45479788024769,0, #ドーナツ
2017-05-28,ミスタードーナツ イオン甲子園,兵庫県,135.35966051532594,34.723711880428624,0, #ドーナツ
2017-05-28,JACK IN THE DONUTS モザイクモール港北店,愛知県,136.88594442923343,35.170380598769825,0, #ドーナツ
2017-05-27,ミスタードーナツ 呉羽ショップ,富山県,137.17157027987406,36.70901968006548,0, #ドーナツ
2017-05-27,ミスタードーナツ 草薙アピアショップ,静岡県,138.43151077983072,35.00039068045481,0, #ドーナツ
2017-05-24,ポン・デ・ライオンパーク by ミスタードーナツ 東京ソラマチショップ,東京都,139.80985181541558,35.710115480187504,0, #ドーナツ
2017-05-16,ミスタードーナツ 布施ショップ,大阪府,135.56391057984808,34.66422848053966,0, #ドーナツ
2017-05-15,ミスタードーナツ 大和ショップ,神奈川県,139.45995547986797,35.47142248034056,0, #ドーナツ
2017-05-11,ミスタードーナツ 石和ショップ,山梨県,138.62110917991149,35.64388158029997,0, #ドーナツ
2017-05-05,ミスタードーナツ 伏見ショップ,京都府,135.76081941547662,34.94597578037222,0, #ドーナツ
2017-05-04,ミスタードーナツ 緑井天満屋ショップ,広島県,132.47593961546528,34.466968080495185,0, #ドーナツ
2017-05-04,ミスタードーナツ 日田ショップ,大分県,130.93650851543833,33.3159692808127,0, #ドーナツ
2017-05-04,ミスタードーナツ JR高槻ステーションショップ,大阪府,135.61563591547446,34.852006180395975,0, #ドーナツ
2017-05-01,ミスタードーナツ 杉戸ショップ,埼玉県,139.72884121537624,36.029840580114474,0, #ドーナツ
2017-04-30,ミスタードーナツ富山東ショップ,富山県,137.23408961536646,36.67780487997395,0, #ドーナツ
2017-04-08,ミスタードーナツ アルパーク天満屋ショップ,広島県,132.39068707977285,34.37235570833524,0, #ドーナツ
2017-04-08,ミスタードーナツ 北14条光星ショップ,北海道,141.36107077034762,43.07983507824954,0, #ドーナツ
2017-03-19,ミスタードーナツ鈴鹿ハンターショップ,三重県,136.54314847976343,34.873776780486494,0, #ドーナツ
2017-03-18,BAGEL&BAGELジャズドリーム長島店,三重県,136.72362567976728,35.029430580447574,0, #ドーナツ
2017-03-17,BAGEL & BAGEL 静岡アスティ店,静岡県,138.38628147976578,34.971296180461934,0, #ドーナツ
2017-03-10,ミスタードーナツ 町田北口ショップ,東京都,139.44320047978061,35.5448326803232,0, #ドーナツ
2017-03-10,ミスタードーナツ 大和橿原ショップ,奈良県,135.7910039797534,34.482982680586495,0, #ドーナツ
2017-03-10,ミスタードーナツ 滝川ショップ,北海道,141.90295608000838,43.55665217922694,0, #ドーナツ
2017-03-08,LE BEIGNET みのおキューズモール店,大阪府,135.48905347976236,34.83245728049682,0, #ドーナツ
2017-03-07,ミスタードーナツ原町田ショップ,東京都,139.44608571534715,35.54148938022717,0, #ドーナツ
2017-03-03,ミスタードーナツ 久留米上津ショップ,福岡県,130.5218555152898,33.28748678082078,0, #ドーナツ
2017-03-01,JACK IN THE DONUTSイオンモール旭川駅前店,北海道,142.35794099999998,43.764176,0, #ドーナツ
2017-02-24,ミスタードーナツ イオン戸畑ショップ,福岡県,130.81766631530488,33.8959075806488,0, #ドーナツ
2017-02-24,ミスタードーナツ イオン野田ショップ,千葉県,139.8736898153578,35.94760398013308,0, #ドーナツ
2017-02-12,ミスタードーナツ 西新井ショップ,東京都,139.7886806153533,35.777810780171905,0, #ドーナツ
2017-02-12,BAGEL&BAGEL 流山おおたかの森店,千葉県,139.92175421535578,35.87018528015073,0, #ドーナツ
2017-02-10,ミスタードーナツ フジグラン今治FCショップ,愛媛県,133.01257721530902,34.06136918060344,0, #ドーナツ
2017-02-09,サザンメイドドーナツ 清須店,愛知県,136.85319102922935,35.2292278987689,0, #ドーナツ
2017-02-09,ミスタードーナツ 水戸R50千波ショップ,茨城県,140.43874671536844,36.350582180043766,0, #ドーナツ
2017-02-01,ミスタードーナツ グラード伊集院ショップ,鹿児島県,130.39617767968394,31.630381681424762,0, #ドーナツ
2017-02-01,ミスタードーナツ 加須ショップ,埼玉県,139.6077640797959,36.12631178019036,0, #ドーナツ
2017-02-01,ミスタードーナツ ユニバース盛岡南ショップ,岩手県,141.1459322798929,39.66146667956064,0, #ドーナツ
2017-02-01,ミスタードーナツ 阿南ショップ,徳島県,-1,-1,0, #ドーナツ
2017-01-28,BAGEL&BAGEL 神保町店,東京都,139.75690867978452,35.696174780287855,0, #ドーナツ
2017-01-22,ミスタードーナツ京王多摩センターショップ,東京都,139.4240917797826,35.62318638030481,0, #ドーナツ
2017-01-17,ミスタードーナツわらびショップ,埼玉県,139.69003177978794,35.827700680257635,0, #ドーナツ
2017-01-13,ミスタードーナツ 本陣駅前ショップ,愛知県,136.86385177977104,35.176417980411536,0, #ドーナツ
2017-01-13,ミスタードーナツ 山口井筒屋ショップ,山口県,131.47636077974573,34.17791838066718,0, #ドーナツ
2017-01-13,ミスタードーナツ カインズモール千葉ニュータウンショップ,千葉県,140.1247353797873,35.80481918026278,0, #ドーナツ
2017-01-05,ミスタードーナツ浜松エキマチショップ,静岡県,137.7322700797591,34.70418248052936,0, #ドーナツ
2017-01-04,ミスタードーナツ淡路町ワテラスショップ,東京都,139.76593927978453,35.69767678028738,0, #ドーナツ
2017-01-01,ミスタードーナツ 余市ショップ,北海道,140.79366977999706,43.18459457924225,0, #ドーナツ
2016-12-29,ミスタードーナツ 江津グリーンモールショップ,島根県,132.21621407972168,35.00981518045241,0, #ドーナツ
2016-12-29,ミスタードーナツ カインズ八日市場ショップ,千葉県,140.55395477974005,35.70176988028648,0, #ドーナツ
2016-12-24,まるなかベーグル 鵠沼海岸店,神奈川県,139.46955237951903,35.31928355744111,0, #ドーナツ
2016-12-17,ミスタードーナツ 大井松田ショップ,神奈川県,139.13993671495143,35.336765556394184,0, #ドーナツ
2016-12-16,ミスタードーナツ成瀬ショップ,東京都,139.47238637939247,35.535468945656994,0, #ドーナツ
2016-12-16,クリスピー・クリーム・ドーナツ 新宿サザンテラス店,東京都,139.69856877939654,35.687006037360156,0, #ドーナツ
2016-12-02,こばらベーグル,栃木県,139.46764137953843,36.334755180144775,0, #ドーナツ
2016-11-22,ミスタードーナツ イトーヨーカドー能見台ショップ,神奈川県,139.6250856793878,35.35854885530554,0, #ドーナツ
2016-11-10,ミスタードーナツ宜野湾ショップ,沖縄県,127.76740227932629,26.27011389386242,0, #ドーナツ
2016-11-10,はらドーナッツ 阪急梅田店,大阪府,135.49638497950406,34.7027206907138,0, #ドーナツ
2016-10-31,ミスタードーナツ梅田阪急三番街ショップ,大阪府,135.49570951493502,34.70607389043878,0, #ドーナツ
2016-10-29,ミスタードーナツ盛岡駅前ショップ,岩手県,141.1357494150743,39.7018955067265,0, #ドーナツ
2016-10-27,ミスタードーナツ天神橋ショップ,大阪府,135.50916601493498,34.7030212906022,0, #ドーナツ
2016-10-14,ミスタードーナツ ラパーク千城台ショップ,千葉県,140.18645551512884,35.623173040761515,0, #ドーナツ
2016-09-27,JACK IN THE DONUTS イオン鎌ヶ谷店,千葉県,139.99879557957897,35.77858203233143,0, #ドーナツ
2016-09-22,ミスタードーナツららぽーと新三郷ショップ,埼玉県,139.8651274151635,35.85878788015319,0, #ドーナツ
2016-09-17,ミスタードーナツイオンモール下妻ショップ,茨城県,139.9877504794838,36.190109309600395,0, #ドーナツ
2016-09-17,ミスタードーナツイオン五條ショップ,奈良県,135.69989197943724,34.353262109349856,0, #ドーナツ
2016-09-17,ミスタードーナツ 館林ショップ,群馬県,139.56717517948508,36.242149406710176,0, #ドーナツ
2016-09-16,ミスタードーナツ鴨宮ショップ,神奈川県,139.17661101524186,35.27978218028975,0, #ドーナツ
2016-09-12,ミスタードーナツ旭川東光ショップ,北海道,142.3847896153878,43.74897117911825,0, #ドーナツ
2016-09-11,ミスタードーナツ柿生ショップ,神奈川県,139.49611521512904,35.58958488021584,0, #ドーナツ
2016-09-10,ミスタードーナツ桃太郎大通りショップ,岡山県,133.91914017954457,34.66594038053928,0, #ドーナツ
2016-09-09,ミスタードーナツ仙台吉成ショップ,宮城県,140.81990897960725,38.293024690045584,0, #ドーナツ
2016-09-02,ドーナッツプラント青山一丁目店,東京都,139.7218633150805,35.672811238041554,0, #ドーナツ
2016-09-01,ミスタードーナツ 西友平塚 ショップ,神奈川県,139.34031717968992,35.35156668036902,0, #ドーナツ
2016-08-26,はらドーナッツ イオンモール浜松市野店,静岡県,137.76099711510116,34.740265788606145,0, #ドーナツ
2016-08-26,ミスタードーナツ イオンモール幕張新都心ショップ,千葉県,140.02359261512353,35.657518238879796,0, #ドーナツ
2016-08-26,ミスタードーナツゆめタウン吉田ショップ,広島県,132.69935851509956,34.66834869245821,0, #ドーナツ
2016-08-26,ミスタードーナツ北仙台駅前ショップ,宮城県,140.86863271234938,38.28134729062552,0, #ドーナツ
2016-08-25,ミスタードーナツ福井駅前ショップ,福井県,136.2188936151335,36.06208541659776,0, #ドーナツ
2016-08-24,ミスタードーナツ アピタ名古屋北ショップ,愛知県,136.92045055076835,35.20968428021022,0, #ドーナツ
2016-08-24,ミスタードーナツアピタ新守山ショップ,愛知県,136.94656325076824,35.20492468021145,0, #ドーナツ
2016-08-24,ミスタードーナツ仙台南ショップ,宮城県,140.87638325085393,38.17985127958811,0, #ドーナツ
2016-08-20,BAGEL&BAGEL中部国際空港店,愛知県,136.8128890151041,34.859152682223325,0, #ドーナツ
2016-08-19,ミスタードーナツ厚別サンピアザショップ,北海道,141.47020631532448,43.037775600025036,0, #ドーナツ
2016-07-26,ミスタードーナツ 金沢神谷内ショップ,石川県,136.67825567958144,36.599440286772676,0, #ドーナツ
2016-07-23,BAGEL&BAGELルミネ北千住店,東京都,139.80276967956038,35.74995833390433,0, #ドーナツ
2016-07-16,ミスタードーナツ洲本ショップ,兵庫県,134.83967767952615,34.33271941044018,0, #ドーナツ
2016-07-06,ミスタードーナツ 伊丹ショップ,兵庫県,135.41303877670614,34.78147938649141,0, #ドーナツ
2016-07-05,ミスタードーナツ 上磯ショップ,北海道,140.691430679722,41.820459977100256,0, #ドーナツ
2016-07-02,コパドーナツ越後湯沢店,新潟県,138.80759667958986,36.935341267879046,0, #ドーナツ
2016-07-02,ミスタードーナツイトーヨーカドー安城ショップ,愛知県,137.0811876795416,34.98515537553432,0, #ドーナツ
2016-06-25,ミスタードーナツ 南海堺ショップ,大阪府,135.4677306795321,34.58195939717203,0, #ドーナツ
2016-06-23,ミスタードーナツ 南陽ショップ,山形県,140.15254867961852,38.04423420448297,0, #ドーナツ
2016-06-17,ミスタードーナツ フレイン竹田ショップ,大分県,131.3733996794945,32.95607948223442,0, #ドーナツ
2016-06-17,ミスタードーナツ 新庄ショップ,山形県,140.30838367963722,38.75685316292151,0, #ドーナツ
2016-06-09,ミスタードーナツイオンタウンユーカリが丘店,千葉県,140.14869067974635,35.72631598028085,0, #ドーナツ
2016-06-09,ミスタードーナツJR諫早ショップ,長崎県,130.03944467949205,32.851701487574296,0, #ドーナツ
2016-06-08,クリスピー・クリーム・ドーナツ アリオ倉敷店,岡山県,133.76201467953257,34.60318739603817,0, #ドーナツ
2016-06-08,クリスピー・クリーム・ドーナツ 横浜みなとみらい店,神奈川県,139.6322557135814,35.45563115599665,0, #ドーナツ
2016-06-05,ミスタードーナツ亀山エコー ショップ　　,三重県,136.45508067953858,34.8523543826849,0, #ドーナツ
2016-05-31,ミスタードーナツ ゆめタウン長府ショップ,山口県,131.01027767951913,34.03030542642839,0, #ドーナツ
2016-05-31,ミスタードーナツ グルメシティ嵯峨ショップ,京都府,135.68039967954257,35.021011373599606,0, #ドーナツ
2016-05-31,ミスタードーナツ信州中野ショップ,長野県,138.36277867958495,36.74470927861934,0, #ドーナツ
2016-05-22,ミスタードーナツ グルメシティ嵯峨ショップ,京都府,135.68035067951178,35.02086337360775,0, #ドーナツ
